jerryssb 500
1.62609260928 2.00300351256 0.887352294169 
1.52347408066 1.99692890347 0.82833808714 
1.31215872693 1.9629709247 0.860034314794 
2.8053529729 1.14110104473 1.23268911304 
1.48195894105 1.88359584285 0.85471544078 
1.436979146 2.10000884461 0.665759857206 
2.84720023075 1.08076726159 1.27889958485 
2.90623413801 1.26856050511 1.19175240224 
2.5254701791 0.999574715977 0.992995748548 
1.73142048991 1.86319924174 0.606877252037 
2.71985649976 1.27603994177 1.24260115985 
2.54965295673 1.19294292789 1.35404108883 
2.78194455452 1.10493627879 1.25612720169 
2.60102949001 1.19267787008 0.961492166665 
2.55267265109 1.09451060253 1.52745315567 
2.75442993018 1.11228218652 1.57863247106 
2.80369360758 1.20300337048 1.21001207844 
2.98623858932 1.15906095088 1.36661966937 
2.96743494854 0.949874240028 1.27774578858 
2.65298203351 1.27063207102 1.49030423738 
1.33419218935 1.98097850671 0.669223649057 
2.7250033383 1.14450532098 1.31011970659 
2.91897536608 0.956937289215 1.2539466934 
2.7254523757 1.09373096794 1.20342632145 
2.66122679355 1.03213437697 1.09351080178 
1.67928211202 2.05996309296 0.875634856486 
2.67528153739 1.10184148933 1.51869937952 
1.50072546252 2.02501144478 0.822464217274 
2.75737601055 1.35371238739 1.09750463621 
2.75757100886 0.991709477562 1.53370636571 
2.84196706989 1.18124926386 1.22437393597 
1.36684778026 1.99288412355 0.716582500964 
2.7352340306 1.01561495213 1.38769222847 
2.89632848789 1.12656679901 1.14303860196 
2.9139153415 1.18388902155 1.30773371931 
1.59936295104 1.96693366882 0.769293554258 
1.4294924428 1.8951883965 0.734875933398 
1.67862563945 1.94321988132 0.97404931813 
2.84272434969 1.04898994999 1.15914711132 
1.54436447279 1.98700338814 0.708478430886 
2.7715091048 1.32055568211 1.28125736911 
2.82660167878 1.33017486633 1.31106023331 
1.55163268622 2.00264412073 0.854625861506 
1.31892041016 1.95093197431 0.752302994098 
1.59004077788 1.94474026538 0.914210975922 
2.78567957865 1.28389905663 1.37565739779 
2.70884067145 1.26181209913 1.23996123359 
2.87848878007 0.977468005663 1.23607062398 
2.67861834594 0.888642283401 1.39038756635 
2.90980812981 1.24409606034 1.44676145384 
2.61249718103 1.45268785068 1.18616555716 
1.670507616 1.85467057165 0.929778424541 
2.72324672716 1.01678149295 1.39430223716 
2.63689782785 1.24585431615 1.28649484467 
2.89474736112 1.35028778975 1.14585688267 
1.48279245762 2.03552629939 0.672038940166 
2.79213244395 1.13115788245 1.37004082252 
2.70491450965 1.38836549819 1.11105553934 
2.61957580223 1.06293412242 1.14060243299 
2.97263539757 1.14482239464 1.35365104544 
1.69969284334 1.91054003516 0.870847895081 
1.66074769031 2.03990833298 0.947072465925 
2.7579844161 1.12312203781 1.27328746575 
2.72898276197 1.06236363903 1.46237681982 
2.81090940118 1.19283658664 1.34229438758 
1.43298740728 1.99352134125 0.823421142365 
1.5307407482 1.93268853999 0.741821021421 
1.5889779587 1.78685074884 0.541736884401 
2.6984241247 1.29075573554 1.45306260955 
3.01076945703 0.769850614334 1.07242162718 
2.70977692619 1.11760602948 0.842385446016 
2.76486310184 1.02730729926 1.09936372531 
2.92936568009 1.45843520489 1.30524969671 
2.7259505985 0.985029999247 1.30718860096 
2.60966764188 1.06431432055 1.49945403948 
2.78455638057 0.933629345711 1.19235666857 
2.75954470539 0.887670323254 1.35967765056 
2.72186830601 1.26504074714 1.14968389002 
2.76222912497 0.825888252636 1.6065354438 
2.47859577406 0.840377330345 1.28657939985 
2.88559610345 1.27140257207 1.38525922158 
1.49799203571 1.72727657213 0.754869914764 
1.42066499049 2.04611289899 0.68387449393 
2.72343249257 1.35225119082 1.48770732774 
1.38285003611 2.03458687174 0.814944104833 
1.42281267178 1.91704882037 0.753104074315 
2.88386768661 1.04763711966 1.31478564725 
2.76486624455 1.18917536386 1.24549128782 
2.80311186951 1.28693171765 1.04295942533 
2.70485980239 1.0244024269 1.48799008551 
2.72021859728 1.00636685874 1.37055029035 
2.90029696288 1.34332841702 1.23919230398 
1.40001970802 1.91317542567 0.880520364381 
2.86154224092 1.37125054941 1.23095550182 
2.91262748512 1.19797294408 1.10609420198 
2.89593039519 0.737561457867 1.26240340405 
2.82218938027 1.12376536912 1.22838944001 
2.74059702143 1.3494068332 1.31345362851 
1.58075773414 2.05136929974 0.893462341798 
2.64844761963 1.07530867549 1.29607972237 
1.52277534415 2.17602560263 0.561376883373 
3.00103456739 1.05051569134 1.1002646188 
2.71629317961 1.10422785538 1.40540795012 
2.4499311551 1.38088612803 1.17114859694 
1.55320855837 2.02357778876 0.802991012315 
2.83562935272 1.07537949121 1.42648782544 
1.688710198 2.00818076329 0.684401056628 
1.42180084776 1.83414224379 0.82802761467 
2.74912185482 1.1980450501 0.996689272719 
2.71081598033 0.787035083882 1.34320799783 
2.58908489552 1.14918512945 1.14786691869 
2.80785778222 1.20578596081 1.3379129829 
2.69904665143 1.09891041786 1.48531771825 
1.52785002981 2.06020616359 1.05707634458 
2.74369098304 1.10275401224 1.43533475914 
2.51442319871 1.27623296543 1.29637289825 
2.85050047454 1.25502972217 1.28763824395 
1.61884129859 2.01908303577 0.648456407363 
1.46343038658 1.90987430902 0.750392415337 
2.77935049633 1.16644222726 1.21581121106 
2.65152635244 1.27128634965 1.33523994297 
2.60798629427 1.15461019537 1.1549711669 
1.39593521725 1.93170190759 0.923572062722 
1.66174830112 1.96413137727 0.909147286208 
2.53712957789 1.04511485135 1.0878183988 
2.82354680398 1.17617024232 1.22450909825 
2.78357857154 1.08614725452 1.45027559907 
2.74586287459 1.02801650588 1.34128077898 
2.66530849975 1.15599998233 1.41093088077 
2.71867646962 1.14012101205 1.4002381444 
2.71564121698 1.05345432615 1.28280817453 
2.71510529739 1.01847070231 1.36725187132 
2.60891471997 1.04159389969 1.52007626235 
2.98581281807 1.17067476555 1.17035218023 
2.89455316555 1.01478558082 1.18675156026 
2.78093211927 1.21354047351 1.001145071 
2.72808439827 1.07637191682 1.49326735798 
1.35818781387 1.95400763968 0.815104643917 
1.55892600734 1.91450509499 0.775023616164 
1.64166452171 2.071719288 0.818321080552 
2.91059720648 1.13581680038 1.15482650824 
1.60221036078 2.00085095499 0.657421418464 
2.55199163815 1.01798875921 1.13558801291 
2.78066875658 1.15136873493 1.28621706996 
1.69396099811 1.78048256095 0.692687118902 
2.56984018439 0.995735217264 1.33278230128 
2.5064495521 1.20287706763 0.949077484566 
1.36606204449 1.7765555913 0.965635568301 
2.65417112145 1.08582690813 1.15770420331 
2.67001106557 1.06596214884 1.34383395529 
2.78479206518 1.05584100197 1.22279053751 
2.57054478694 1.05026418737 1.13062373801 
1.58153438418 1.92582141813 0.880728192884 
2.78850400754 1.0440043499 1.42195029597 
1.61761615634 1.8931920168 0.834786733826 
2.89729829771 1.16003493352 1.39453605694 
1.50267626654 1.98545958193 0.468580604352 
2.87221092038 1.27440633238 1.43428577031 
2.84753228444 1.37854960374 1.28731506342 
1.51290930198 2.06970323046 0.818353868471 
2.75720359811 1.13159895977 1.01874826719 
1.49061257522 1.99157824267 0.662894109555 
2.80719162017 1.13330912213 1.23492820135 
1.4192093013 1.83675863411 0.563031130617 
2.67201483384 1.22811477783 1.07416821067 
2.92666169209 1.2171519175 1.44794558417 
1.55608179993 1.91826027964 0.850528808501 
1.48151115046 1.83788070717 0.679541351739 
2.70157376587 1.23957695311 1.35328231345 
2.83917803026 1.37879343262 1.1515721826 
2.75121698934 0.927198714443 1.27840888546 
2.6821274789 1.36436983723 1.24635794666 
1.56280123252 2.01540357963 0.541476682859 
1.49874498451 1.89714651236 0.754701439974 
2.60480176485 1.24345482737 1.28484550567 
1.51638573086 1.71046980183 0.778248054583 
3.17789739557 0.812993021697 1.34995214746 
1.39515270635 1.82880616046 0.528305529537 
1.39222290829 2.09079434564 0.851401122305 
2.60023413775 1.22233112411 1.0551092403 
2.75120744824 1.08516966283 0.980869645732 
2.653615601 0.953153072838 1.12900149226 
3.01216544957 1.1421572842 1.32346402956 
1.56201373754 1.92477738531 0.797698477672 
2.73853810162 1.27257539929 1.12244218466 
2.69202598785 1.20587207056 1.36908558726 
1.7129102491 2.02583578402 0.85254040375 
2.5961407579 1.01904435342 1.33726843692 
2.68020745193 1.04653404473 1.29860172345 
1.45713326624 2.02053471412 0.73753691021 
2.39697824054 0.971629534448 0.974402034608 
2.73827492373 1.0783493379 1.273732553 
1.54633360357 1.96706095909 0.795407165122 
1.76566684273 2.11536184385 1.01264876964 
1.70402318622 2.150283702 0.830131824213 
1.6794516428 1.96563053659 0.766481854342 
1.39896145039 1.95197360047 0.868416589988 
2.92242287343 1.14212428408 1.29978384809 
2.63720993483 0.937782545113 1.32169646062 
2.47570983178 1.07722717876 1.19016471294 
2.5581984045 0.926065743405 1.15299051844 
1.45790113827 1.9874365805 0.853068358725 
2.57050236361 0.818974658555 1.00348843796 
1.5101560401 2.01361854977 0.917827842183 
2.56750611982 0.962925340317 1.22834274926 
2.69013931695 0.975865122633 1.19020825281 
2.64739579047 1.15462524106 1.06477436246 
1.59973034688 2.10278946272 0.779778440996 
2.66498570112 1.20909764859 1.55474045698 
2.65337787186 1.0582248352 1.44838220098 
2.71401549855 1.14516522884 1.2117073207 
2.79070049471 1.16154922186 1.28357628215 
1.44436853421 1.85388637366 0.791222351486 
2.82120609407 1.04033514105 1.39171067387 
2.82508470245 1.05103669796 1.21472878709 
2.56571657256 1.18748902308 1.05008850048 
2.58445181484 0.82026016263 1.10344192869 
2.67412476489 1.15772905139 1.32719836215 
2.80354144445 1.14299993392 1.39751987942 
1.48612793096 1.89755902112 0.621251330025 
1.4946758828 2.09413569899 0.686195761745 
2.87337494563 1.48278060353 1.56634572858 
2.80151927198 1.30212078986 1.34739210917 
2.77431960921 0.957985900906 1.03852925579 
2.75968224203 0.927707707102 1.34939022869 
1.47806544448 1.96710878275 0.626683613569 
2.67360923473 1.44992484077 1.34244108553 
1.69991656706 2.04248117941 0.839897941294 
2.75064944113 1.20391111355 1.30766864284 
2.65478800802 1.20085272982 1.32149608877 
2.63054686242 1.22786237242 1.39437900386 
2.66481262165 1.13372296828 1.29052502543 
2.92649820701 1.07225631127 1.27513623937 
2.87903950975 1.27159500682 1.25298152474 
1.48731001693 2.16156290621 0.748730921777 
2.76940374266 1.24582335415 1.28979565331 
1.54306496556 2.00953354352 0.764384100166 
2.61874723671 0.989673798397 1.34880977946 
2.83011467956 0.9791103174 1.38990260299 
2.48361580628 1.33166071793 1.16407773001 
2.7674641851 0.83977591806 1.28483031239 
1.4835981002 1.9155542052 0.695513666444 
1.5645317528 1.91155310661 0.593893519724 
2.93869697742 1.07724943253 1.26426140109 
1.5020896656 1.89925139948 0.725113664255 
2.77667431008 0.844735511265 0.891030669931 
1.51716249848 2.12301258394 0.746637819212 
2.92041570399 1.05523884112 1.38156872011 
2.74385050003 1.33359149866 1.03662128131 
2.80032430636 1.19911553946 1.33473206249 
2.79540382042 1.05781410498 1.24886454813 
2.89722069349 1.49128581404 0.982592777358 
2.95562423713 1.09618452399 1.1856874 
1.67304201307 2.02071707593 0.922800202227 
2.96480758693 1.15304614204 1.18068754082 
2.67670647326 1.10010440711 1.17535648577 
2.85024913717 0.992177495388 1.01060203412 
2.54417512935 0.998487237362 1.49280725118 
1.65878946675 2.02284522505 0.777255739674 
2.81518266002 1.03076970253 0.770352956869 
2.80571909032 1.31735596005 1.05924640847 
2.78812740775 1.16173363998 1.1744260392 
1.48776296383 2.05473176807 0.799550265978 
1.52575555592 2.0037244545 0.705131241547 
2.74986621259 1.0068088847 1.36274679244 
2.6869414573 1.25960663609 1.39537842167 
1.53019314053 2.10002847114 0.657564628725 
2.86520224361 1.13874800925 1.18775492221 
jerryagentf 1000
2.44681134463 1.38961547765 1.27808739132 3.00577687368 3.99713565436 2.14829961583 3.24811908719 3.22342251946 1.48430000565 
0 
2.47528844085 1.33237032849 1.32951680398 3.0460639715 3.63656848918 1.93228237133 3.28905767352 3.10417608639 1.61957077541 
0 
2.55991061277 1.33987582399 1.44937227839 3.00918047871 4.02177468942 1.94512679983 3.26672047991 3.12914376354 1.53897465927 
0 
2.53547653266 1.26155655272 1.32977150088 2.87835710489 3.83712553348 1.82287528234 3.36499843738 3.20826332992 1.53914363029 
0 
2.64106517552 1.2165774021 1.28457550469 2.75781558156 3.64642582533 2.35926117858 3.28251057187 3.11468746777 1.53960343141 
0 
2.49886119111 1.40975848637 1.20918949878 2.71781971262 3.45384440503 2.2984648823 3.16093404605 3.05975146433 1.66410136456 
0 
2.87360376081 1.3531789283 1.13872397918 2.89755665215 3.69014237519 2.07980056423 3.26439725069 3.15107829665 1.50556869769 
0 
2.87268580753 1.19991906191 1.12686366595 3.0730292783 3.60578251889 2.06424499386 3.44475069909 3.03144993199 1.49924178504 
0 
2.90881592807 1.33312308636 1.13359904608 2.91081560988 3.67952615237 1.90389096972 3.33860753055 3.07856566437 1.4022476231 
0 
2.87732240234 1.2768531379 1.11278926046 2.95161660083 3.89656326028 2.48463759792 3.42309903954 3.19085450275 1.74535719712 
0 
2.82499922271 1.4474534392 1.12418101492 2.83437731938 3.8038996527 2.54647004496 3.46750273671 3.14071854299 1.77389540408 
0 
2.92857906173 1.41778147932 1.18600551949 2.81200595605 3.77798822557 2.41370981547 3.37810773882 3.22706888778 1.76362658125 
0 
2.89451371188 1.33459813692 1.15195040902 2.66107703776 3.5260192873 2.24086556051 3.430802537 3.13504676914 1.71286771546 
0 
2.82385527809 1.19759759878 1.13832562878 3.02473537564 3.83269825272 2.28444175039 3.47822957615 3.08874240171 1.69799786687 
0 
2.86446600498 1.52870946992 1.16288631904 2.78930607057 3.5970042211 1.88293284459 3.44067513803 3.06762415127 1.50868000436 
0 
2.93833510715 1.51113989819 1.25026269921 2.99694601927 3.79669551431 2.60146278156 3.49944338742 3.17069382497 1.48005035966 
0 
2.85870391956 1.3208308076 1.15257365721 2.78736716787 3.16554007693 2.17147452822 3.44419631 2.90314026425 1.56550696224 
0 
2.71515364051 1.27244518121 0.994018815357 2.86370778926 3.32778301427 2.00632379383 3.44253407506 2.93208999032 1.65687305531 
0 
2.71866081085 1.21509686091 1.11915345271 2.78769342577 3.77077413307 2.38889792933 3.47114006635 2.99814958369 1.65554229389 
0 
2.69287837683 1.28431934535 1.08993659175 2.80225352925 3.92896950211 2.32726137631 3.40007666024 3.0657250423 1.62966210711 
0 
2.80829637373 1.32439387236 1.20436109143 2.91987881224 3.64756991195 2.45314603666 3.50275730105 3.06500318195 1.59222907046 
0 
2.75345928058 1.36873687499 1.20335730281 2.94380733906 3.6682398613 2.70270934102 3.46291297835 3.00256243382 1.77312953325 
0 
2.76566407114 1.39070354421 1.12652695067 3.07697175719 3.89465658283 2.7438568798 3.54014365395 3.09047564728 1.77956879378 
0 
2.63064866721 1.35145960265 1.17479041037 2.74314954489 3.66437023893 2.24540736435 3.41881262847 2.96690734111 1.61517926359 
0 
2.67620463262 1.39770904122 1.09362759343 2.67844428023 3.17994213397 1.9488019794 3.40202960712 2.96658874399 1.72200866769 
0 
3.00462441738 1.29374560788 1.05580410244 2.82491302111 3.42594877438 2.44583659796 3.46986446591 3.07408767828 1.77802704948 
0 
2.99877967217 1.26727630799 1.13286021933 2.90755651002 3.57333072981 2.36448071513 3.40275848333 3.08818037109 1.72430824314 
0 
2.51718436068 1.47458276384 1.27792573654 2.67277431881 3.64611934829 2.24138666989 3.21293153061 3.06037979328 1.78150176846 
0 
2.58215065847 1.26506871781 1.33131379686 2.5674477989 3.47358781076 2.57715840089 3.11144665174 3.11147727383 1.74067359217 
0 
2.45515907037 1.37169003516 1.30539730116 2.70676465487 3.82596082331 2.03496488704 3.20683645024 3.10392421015 1.81789270627 
0 
2.34661969272 1.18721729873 1.15266320641 2.71818733254 3.88250566963 2.25132663638 3.15166067008 3.17910339122 1.52030250945 
0 
2.4318343539 1.24602512309 1.10244738575 2.7574183546 3.3114479156 1.89323550628 3.18944514583 2.95228731695 1.62450137479 
0 
2.4928744242 1.32211725672 1.20710051253 3.06964363851 3.5861394902 2.38972844862 3.35319793992 3.08991634513 1.60950410253 
0 
2.56154787304 1.39961162208 1.1370864899 2.99933114744 3.09159282079 2.20058409502 3.32943400091 3.10932770319 1.55371023167 
0 
2.50838129467 1.31037668407 1.1853276432 2.99928943414 3.52255631685 1.85833263473 3.36172813137 3.04263302757 1.54753271468 
0 
2.67808980492 1.35018185865 1.08162763974 2.73623939805 3.27382892894 1.80558115263 3.16665477166 3.01135830449 1.29847221893 
0 
2.52585481526 1.36510820457 1.23133901336 2.82932704113 3.45345772373 1.85799409581 3.25796966775 3.10288697316 1.32976657143 
0 
2.71535220724 1.4174847408 1.27263223465 2.88375531339 3.73772626092 2.26464362495 3.0625068237 3.09912774364 1.55623659645 
0 
2.70141333755 1.35917347153 1.13268397335 2.6554717307 3.39511649363 2.18033976092 2.87658776535 3.14100013794 1.61382339695 
0 
2.71141182582 1.45638575268 1.26436762387 2.67642580244 3.50507585697 2.02131930075 2.98275085022 2.97234064555 1.55415596883 
0 
2.70807714075 1.16256202951 1.13987538983 2.46667376935 3.09617350887 1.97165378195 2.8971823725 2.92068457333 1.67138679981 
0 
2.66354094776 1.25260428057 1.10931108207 2.54258693191 3.01948403656 2.23547009064 3.04626152617 2.94634602843 1.53473290675 
0 
2.67240035093 1.33220408658 1.08128584349 2.67997116436 3.2086900286 2.49233710464 3.07766996377 2.80719234763 1.63422104349 
0 
2.84867718371 1.40929460688 1.15788854782 2.79742457976 3.76565374148 1.95680485057 3.1243617869 3.15224520855 1.5975359252 
0 
