mumssb 500
2.93719940756 0.471813873894 1.08729869314 
2.89396840951 1.12193328761 1.46764391757 
2.88164298113 1.08851102623 1.43199081505 
2.72340769177 0.672854787525 1.0030576581 
2.63084001196 0.790982198803 1.13048688685 
2.86361036477 0.951190863351 1.32281736097 
2.63866236052 0.904820865779 0.930729367097 
2.92737324089 0.786513891316 1.0584949169 
2.73366495546 1.12303877911 1.12653713218 
2.58667689088 0.974918184458 1.41502541845 
2.62229746728 0.901941825883 1.59714992599 
2.76780383988 0.717191068951 1.01667922661 
3.22126714332 0.735905075323 1.18981336184 
2.96738739436 0.89509041763 1.49254700756 
2.48634606411 0.850054841494 0.858216761356 
2.92835299184 0.945625439219 1.33105960625 
2.41808927048 1.24352318519 1.17081910555 
2.83688569386 0.562369130673 0.972656021517 
2.95402108 0.960796113798 1.03227026013 
3.0038544558 1.32921736439 1.37396810499 
2.61197896688 0.399317690433 1.15762329882 
2.4161010694 0.518143191671 0.972125416547 
2.98311105905 0.907071321624 1.21797073704 
2.24187320505 1.16694607818 1.40324857665 
3.02497582009 1.15240871477 1.08846131685 
2.80362424956 0.730717600696 0.966334112584 
2.78525131382 0.922793007113 1.1752142726 
2.75894296961 0.982179354145 1.37001616837 
2.59582152176 1.02128891451 1.41404363216 
2.85185191412 0.936602382729 1.15744715495 
3.0317594994 0.790065160501 1.41498614488 
2.90259519992 0.833838509547 1.72066700867 
2.84625076672 1.00422260667 1.18171138463 
2.81593658166 0.715258890982 1.16046210216 
2.36695841765 0.223323553689 0.886832244656 
3.07839240228 1.15561440905 1.53072438995 
2.64457062639 0.999377525417 1.987235167 
3.02977327825 0.95433737916 1.17102622439 
3.2606647882 1.08139543251 1.14050399516 
2.94247240346 1.00172914329 1.17386228629 
2.82350429673 1.01175655902 1.087729107 
2.71729357208 0.96691432809 0.669957876391 
2.46378220815 0.578385099056 0.861561755065 
2.80706014762 1.02412012166 1.34559455888 
2.78238239964 0.77640013925 0.809396530311 
2.86607198826 0.732631280063 1.64873759447 
2.84020259188 1.21004459897 1.33420064048 
2.35266018247 1.30622343033 1.32943084653 
2.95894435355 0.484104791161 1.45022346265 
2.85319013479 0.938026013787 1.32697341526 
2.67158736786 0.797044611698 0.889415366479 
2.70328373706 0.576892480711 0.75087073113 
3.14556576461 0.937138290456 1.4903072131 
2.7033418031 0.781442832661 1.50115518363 
2.7530630733 0.810946525505 1.64159178488 
2.8600224158 0.650934272548 1.10134256981 
2.52300909202 0.764622803552 1.06048422926 
2.79330215376 0.940275401709 1.71413667152 
2.76607490012 0.65154160523 1.33568220495 
2.96924015237 0.80157318288 1.64302684788 
3.05566679492 0.826130664565 1.34674581862 
2.32858802766 0.784289535925 1.69958521213 
2.82233627548 0.746156423976 1.11555752745 
2.54265074825 0.980001659395 1.4718797947 
3.06224919289 1.1492963655 1.51164985318 
2.6828815843 0.959245707896 1.31529597006 
2.94467252484 0.797970353574 1.47903021333 
2.55794404569 1.15704270991 1.1794280354 
2.51157679166 0.808295268711 1.56657279486 
3.04051582812 1.03777844067 1.02921462151 
2.45977762024 0.99093641972 1.70798012848 
2.78628953571 0.947856566137 1.49825258215 
2.73996064975 1.0081268484 0.882509535484 
3.03594044123 0.920988866296 1.45570147041 
2.93113278806 0.772976826601 1.22856535508 
2.50639797603 0.638819805445 1.64166107944 
3.03468253012 0.764008291517 1.03401526256 
2.72373774839 1.01966751203 1.19051413042 
2.97471471561 0.775921869324 1.47499717513 
2.87201134586 1.05368573385 1.01071979714 
2.54746841583 0.988843410722 1.41665809083 
2.61120265536 1.14901156719 1.16131744329 
2.62995600286 1.30853932312 0.934140092168 
2.6907834372 1.05624171465 1.23539158724 
2.72602715078 0.646257957931 0.774993189119 
2.66555144153 0.915219382863 1.41381072768 
3.10638044571 0.831940181106 1.10352352017 
3.01128571405 0.932352917035 1.36625758855 
2.97118953262 0.997043257901 1.35921371594 
2.95487336538 1.03406904027 1.33412915246 
2.92993506881 1.09583937571 1.05874992798 
2.80669104365 0.67397146327 1.66370508019 
2.6782408134 1.0610551349 1.17499903584 
2.4874587319 0.965636204552 1.43563604728 
3.0074950797 1.15724494951 1.00601162619 
2.90356831785 0.940445339333 1.35702902719 
2.53354843511 0.862482410702 1.67927750387 
2.94047281872 0.912080143961 0.928165179399 
2.72835316035 1.40994123354 1.67305395643 
2.68615920847 0.681955390365 1.25701596954 
1.92938728431 1.14720576798 0.963047885795 
2.81032084336 1.1739577487 1.0141302469 
2.7653934946 0.458038569699 0.894538815974 
2.50499165957 0.86435584098 1.12517144923 
2.79330215376 0.940275401709 1.71413667152 
3.0444934393 0.848851751756 1.33735989823 
2.47642550163 1.08705482923 1.23324996284 
2.40166578641 0.387935924366 0.937994555895 
2.98311105905 0.907071321624 1.21797073704 
2.89564777181 0.958439243082 1.16046468117 
2.818415766 1.18543984347 0.904624540385 
2.81303518044 0.609185575614 1.334205688 
2.54444902336 0.854293446703 0.963002764777 
3.30644810669 0.204019197691 1.01047597036 
2.75553617771 1.1484992928 1.40724067956 
2.73629911097 0.709038769028 1.368163456 
2.77046912011 0.83024207623 1.3899239756 
2.68732959728 1.0056165236 1.04527966426 
2.57517387706 1.12302361021 1.20173330786 
2.63591319998 1.05354988383 1.53357687315 
3.14327418096 1.11182148662 1.01889191372 
3.10173756822 1.07642334624 1.26155203133 
2.85436529917 1.18142199511 0.919198932142 
2.91623964118 0.691308839078 1.07768522867 
2.41174213219 0.820546776553 1.7387449992 
2.87266703734 0.642762404112 1.02242014591 
2.8240460856 1.00952495189 0.922741892503 
2.86039613282 1.30879948924 1.16849761899 
2.98380318454 1.05978874255 1.31780813062 
2.63744034739 0.986216508268 1.51262977878 
3.04940141267 0.713535809377 1.01790613697 
2.48130277872 0.845479029996 1.30351458801 
2.88500204803 0.691470363868 1.29551822515 
3.02259301489 1.09502029355 1.09408119446 
3.11980941366 0.730114999413 1.03123656037 
2.62125414516 0.689062558403 1.34386298492 
2.90656981151 0.939951979804 1.63055364432 
2.66829576191 0.9911376353 1.24325028631 
2.66202035981 0.965120982871 1.37800247371 
2.61942551778 0.620147899766 1.25645974543 
2.88901946132 1.24667268959 0.836149929235 
2.73259426969 1.30026908838 0.973631085476 
2.91384191081 0.746481829762 1.01131089611 
2.94421223504 0.985291004107 1.32060957404 
2.7994437241 1.08354423186 1.16430315248 
2.61779824909 0.640880209207 1.36684667711 
2.87946587785 0.692489321985 0.863384363151 
2.65868219289 0.991423321305 1.3895346446 
2.8548775318 0.968298909301 1.29363902534 
3.13274007 0.780385941693 0.843642084271 
3.06664667103 1.00527568008 1.55688837204 
2.17038078921 1.27576028195 0.963907735997 
2.86407868994 0.639400788638 1.04046066813 
2.43738887485 1.07736554942 1.36369527805 
2.85625312928 0.805358495107 1.27612586092 
2.54965954252 0.999477867959 1.30610866785 
2.6714099245 1.28116753964 1.20323392436 
2.83391455879 0.749717551732 1.63956712822 
2.96921435267 0.499749904122 1.38825890921 
2.6096395264 0.903676254134 1.87498365685 
2.74178994889 0.938862368561 1.22287395494 
3.14939102051 0.903023619752 0.738109107447 
3.0633001317 0.622630313415 1.13409713032 
2.80625788946 0.909336178536 1.63654128134 
2.82933091448 0.863196267321 1.60772520165 
2.89172980609 0.705123301525 1.01231683852 
2.9766699982 0.74483450263 0.904929482449 
2.7014496429 0.377765543655 1.04376725461 
2.88151974695 0.857543568661 1.65653613945 
2.56289140575 0.976077460058 1.49263449756 
2.85880380255 0.760622684856 1.46831319239 
2.72596540702 0.831567039685 1.03038143515 
2.48599906133 0.935078920872 1.4907987534 
2.64419732301 0.860837731889 1.02317658847 
2.89514380426 0.982605271803 1.39833641536 
2.50697442434 1.13553771467 1.15721625124 
2.66562682263 1.13201524504 1.18784641517 
2.81672200393 1.19592336319 1.47390598492 
2.93606630107 1.20836508969 1.29609983842 
2.88447613548 0.706238854988 1.1754647229 
2.77821833478 0.918282316478 1.26272202982 
2.71044172863 0.880846055034 1.4957018241 
2.58702108743 0.571590886611 1.06845275515 
3.21239711114 0.679328962981 0.997201527437 
3.12788445501 0.611875890931 1.23936436098 
2.81165211038 1.18736152261 1.14544487576 
2.99338374526 1.13520581417 1.57923957336 
2.79661054339 0.764490319595 1.28077755256 
3.27359972955 0.955030326318 1.18995294796 
2.83053784968 0.353884082198 1.70696417065 
2.38686839312 1.30840811176 1.30110915512 
2.60157597263 0.951070257095 1.49193177937 
3.01683276209 0.962059597426 1.20425206452 
2.93496214832 1.11948047498 0.761438254573 
2.84237407677 0.891982027153 0.981731643461 
2.93255304712 1.1982786173 1.52196311045 
2.93614139388 1.09007082263 1.34748563044 
2.94896633998 1.04359765898 1.57829201923 
2.92504202588 1.0257708164 0.824163642585 
2.85502563591 0.272020677553 1.23027768693 
2.3231216943 1.26711591763 1.03808873906 
3.10674008602 0.882176884846 1.44361172788 
2.69896772263 1.11926342293 1.35562591334 
3.05086994677 0.903976842336 1.57226846144 
2.85099276206 1.16283678637 0.969300537008 
2.89080429296 1.00702291752 1.34066287376 
2.75691700962 0.577826382338 1.09988926693 
2.82779260777 0.543716595377 1.07732363324 
2.54942146134 0.77582908031 1.09315507655 
3.00024241093 0.520817984743 1.03052416051 
2.82716398096 1.2335598651 1.31054988462 
2.85850854622 0.855069694831 1.35626047864 
2.7116771108 0.92068394854 1.24725481793 
2.55230766835 0.858919669645 1.13259294552 
2.74570600341 0.9568406883 1.2663534997 
2.82120803262 0.909526029024 1.25784154522 
2.72548843346 1.16724948797 0.89392096217 
3.09907882777 1.05910081248 1.0932810096 
2.63975244948 0.676265989958 1.32070175216 
2.65219501162 1.03512781178 1.24313637124 
2.68051958349 0.944333988007 0.760315780186 
3.05708596253 0.535494230282 1.40849704894 
2.74326828482 0.740069551974 1.18892361297 
3.02720978963 0.975263950282 1.31286759691 
3.02815764277 1.19968305259 1.46544822655 
2.58431054296 0.814905884403 1.01650917037 
2.75575740083 0.840768430792 1.49739909339 
2.72622438827 0.540700831224 1.14577117647 
3.1318904323 0.737275215306 0.897135616676 
3.06640311917 0.910680185847 0.858593702082 
2.55730566718 1.20013167089 1.27839936663 
2.24921352363 0.729809850507 1.59931770031 
2.73315402881 0.996530959661 1.21926947816 
2.35770225461 0.699537148325 0.967954819093 
2.74127787247 0.809210776857 1.28156130452 
2.4676566555 1.26057439621 1.18926485262 
3.0805821859 0.406087576352 1.22329377549 
2.59394288386 1.22506507695 1.11386348739 
2.89649109515 0.895346938623 1.57185933638 
2.7667761946 1.10618413277 1.31720202158 
3.01463701907 1.25585300397 1.1714626004 
2.95932776814 0.806109988453 1.38767825756 
2.90189130489 0.863696785721 1.823604606 
2.85452243225 0.610850248771 1.1870031934 
2.92541653358 0.929660161922 0.792900281639 
2.05857711081 1.16801205584 0.879993828176 
2.73191682789 1.07862019165 1.34299204424 
2.71591746324 0.811403058898 1.27108194259 
3.02497582009 1.15240871477 1.08846131685 
2.78658414038 0.702624145614 1.15744769964 
2.87328443813 0.77385602269 1.45648423174 
2.45552475059 0.525602444434 1.12747374969 
3.05361982543 1.27875367857 0.914773290797 
2.97218214846 0.935345217651 1.25630046801 
2.90255168202 0.556691269223 1.68217566954 
3.03198283425 1.15289110364 1.45978072749 
2.57142627457 0.940992258915 1.12662156688 
3.20690892584 0.802029114407 1.16718149367 
3.08120730514 0.81037109935 1.23876444336 
2.75865884645 1.27431879348 1.20592287782 
3.03037332703 0.784051650767 0.795655221023 
2.83681700066 0.94600686549 1.37453512179 
2.78573563478 1.18502526867 0.990558429008 
2.76515176685 1.01127852797 1.54676480014 
2.75938034412 0.772511200545 1.20594252028 
2.30566958794 0.502447871525 1.10456313255 
2.97232370517 0.872288920047 1.53724665783 
2.51582884709 0.656133434335 1.28246907709 
2.92487910124 0.975628806965 1.65514107896 
2.86927409543 0.570627311707 1.09164520008 
2.75501657023 0.706201954572 1.13780438074 
2.28613498827 1.04561548125 1.77007272825 
2.4838999432 0.454532606066 1.19939503047 
2.89404562001 1.12822680776 1.15034355554 
2.91768771341 0.915445950785 1.74107640007 
3.11980941366 0.730114999413 1.03123656037 
2.86268136458 0.68894151518 1.2899352013 
2.86996618788 0.887080469644 1.50483943103 
2.08122869414 1.11510810166 0.952582483148 
2.84967419011 0.599466747548 1.18871656495 
2.50718150606 0.734242273498 1.5566196964 
2.84121275982 0.693097076207 1.38200246201 
3.05873931309 0.665651585103 0.664361156452 
2.98424496989 1.03948436295 1.28957431078 
3.06224919289 1.1492963655 1.51164985318 
2.94096265615 0.943413145163 1.49931205323 
3.15755645692 0.815499908374 1.44175022405 
3.01169735181 1.00680997995 1.46472725894 
2.85452322452 1.02127203987 0.966087066665 
3.01003934519 0.950987768744 1.4733759479 
2.82160816538 0.821588391737 1.17268961527 
2.8311919971 0.961072181026 1.5455764527 
2.96354514208 0.629663140609 1.44315412351 
3.05086994677 0.903976842336 1.57226846144 
2.57831295442 0.735455521886 1.53497948271 
2.77263828152 1.07551286229 1.3491402171 
2.32323709881 1.04738146486 1.71324319879 
2.78592222374 0.891296366264 1.60281894331 
2.5409095002 0.768107041809 1.0536767941 
2.80559385196 1.02128694955 1.41169590626 
3.18898631799 0.375776853001 1.04903324756 
2.66478879923 1.26515651644 1.0708194684 
3.15851927332 1.18733387304 1.32168396738 
2.83442541634 0.601291829338 1.27914279857 
3.06820007814 1.17930013079 1.42417691896 
2.78438448913 0.796704282778 1.2366116166 
3.14922071199 0.934251867176 1.44440517741 
2.52935151603 1.02014729065 1.27606027555 
2.60824807135 1.2189638542 1.18068964658 
2.95192572703 0.713669422479 1.33009373146 
2.94525217184 1.02353382233 1.29110871984 
2.50270394174 0.815301380689 1.3679541371 
2.66041698598 0.972850315458 1.65762986484 
2.88319725733 0.839823679955 1.26884902525 
2.92397481956 0.70568693266 0.931404974909 
2.98162465767 0.979226856507 1.33100302311 
2.68051958349 0.944333988007 0.760315780186 
3.13370392233 0.981686300614 1.14101847458 
2.80410656823 0.378039264877 1.27226073391 
3.10981846517 0.506469060313 1.23669121115 
2.81400367621 0.714979920983 1.36121095176 
2.39730960615 0.541418624496 1.05189508948 
2.57341954164 1.11201507999 0.98367296683 
2.4161010694 0.518143191671 0.972125416547 
2.13321489554 0.790430149783 1.5474161007 
2.04846542029 1.30694144092 1.03993213758 
2.90369839671 0.641216219297 0.983498521558 
2.87899145526 0.797454645512 0.830554144162 
2.69369017405 0.749285588943 1.45031791491 
2.82082238622 0.941977948622 0.896522028766 
2.69803044703 1.05988712443 1.72539292751 
2.98541761025 1.22195105243 1.39922356507 
2.9032343356 1.09667528128 1.49678459064 
3.04607683571 0.96201359494 1.17060937328 
2.97232370517 0.872288920047 1.53724665783 
2.50010383227 1.21135391236 1.26679556853 
2.98226042764 0.591741658853 1.22408922693 
2.77007792917 1.30937039681 1.70471410217 
3.02765340468 1.13302126384 1.33374077656 
2.60149723831 0.844864792489 1.0048651233 
2.84729062629 0.522881567451 1.50881965172 
3.19119943266 0.94216251938 1.30325390622 
2.9430935721 1.05725737652 1.58205569598 
2.86316444109 1.07206999512 1.30677745681 
2.73749126578 0.868710950433 1.71569584055 
2.61889325343 1.02446062551 1.27504552822 
2.99853100104 0.71029603856 1.66066356205 
3.05129613165 0.945676762477 1.23226903872 
2.91596614969 0.653630049716 1.41539053142 
2.85219490704 0.834537623806 0.749325970856 
2.7667761946 1.10618413277 1.31720202158 
2.69259468277 0.991446353163 1.11862082615 
2.79656298793 0.852358208628 1.41615454305 
3.17490893477 1.27258311673 1.26505912587 
2.69018790981 0.626919684792 1.18766576304 
2.70447916692 1.03373848333 1.2524151694 
2.48273879745 0.63464857177 1.42000029562 
2.59755240895 0.879954577043 1.14676445374 
3.02311867683 1.00190416822 1.34771930207 
2.87707771335 0.37001571351 1.10525792325 
2.75956001855 1.01970081364 0.849145217898 
2.81598133126 0.833563112873 1.01279548799 
2.7881048034 0.521612328576 1.24427338852 
2.93113278806 0.772976826601 1.22856535508 
2.63293400012 1.29257563979 1.12952780375 
2.88733381905 0.632911035998 1.67194500758 
2.60262121766 0.808618773364 1.22404267538 
2.58936803791 0.901967740191 1.19903928601 
2.71365884994 1.09357392164 1.36302582419 
2.89209548782 0.958223628558 1.16587637131 
2.76607490012 0.65154160523 1.33568220495 
2.85315565759 1.13356609103 1.38752871605 
2.7068501264 0.947012579162 1.36707171551 
2.98493617189 1.30806079671 1.52713554579 
2.64926423376 0.618739867892 1.12095465971 
2.84824162565 1.00434503164 1.62387750079 
2.72643673188 0.776306065318 1.18646335846 
2.54057653037 0.768364611435 0.952191345553 
3.07076921093 0.385988239487 1.10094125533 
3.12175331159 0.970101305906 1.58943173402 
2.85786422451 1.06261108107 1.30881790216 
2.9531752395 1.04746849751 1.3457518957 
2.90112154823 1.08802031751 1.01323741901 
2.88336399032 1.02678817425 1.39311952727 
2.81468269939 0.831389252297 1.1480270631 
2.37145950223 1.02740196511 1.68051062049 
2.89209548782 0.958223628558 1.16587637131 
2.75346519012 1.28661420383 0.974277826553 
2.97917522787 0.609780014913 1.24806331577 
2.54018759821 1.00979255559 0.646973978798 
2.91176955568 1.21460571619 1.05051424951 
2.91141430974 1.01682528052 1.75547784754 
2.7991336999 1.07580327188 1.33952700661 
2.88468245178 0.842212008761 1.22348316671 
3.0323732755 0.714127161827 1.10286083006 
3.03853950988 1.10094037148 0.98146879838 
2.51984696944 0.354029519577 1.0379336354 
2.5592896298 0.90548944433 1.25202112236 
2.6350010175 0.72994761749 0.975736265995 
2.79084129898 1.04948686064 0.974572096621 
2.97890931783 1.49599823259 1.57332334335 
2.61623655979 0.958985043556 1.12058357854 
2.75133532577 1.02612047952 1.58553543114 
2.63474137838 0.67327402355 1.41905804362 
2.97206265472 0.907847246373 1.59414641291 
2.87712812159 0.648071691321 1.31280085849 
2.99087748767 0.629704655098 1.41869517805 
2.75894296961 0.982179354145 1.37001616837 
2.86362391755 1.06808965792 1.27491924923 
2.82946374158 0.347219995906 1.29693791392 
2.52835523316 1.31365436928 1.44492543767 
2.92735094499 0.729810878064 1.16466611165 
2.76497416713 0.881906577618 1.58286442572 
2.572699342 1.09934144346 0.573883911408 
2.86019027608 1.13457449015 1.179223575 
2.61656730115 1.13741638724 1.09943772866 
2.85253887166 1.00465583663 1.44877398318 
2.88753818157 1.06523285843 1.54979957866 
2.84783926949 1.02382436864 1.08964969872 
2.39003545971 1.03078949014 1.06032063103 
2.89763775797 1.05305983588 1.21906532655 
2.81642921532 0.982520508529 1.47056945567 
2.95402108 0.960796113798 1.03227026013 
2.88014302376 1.0012785977 1.33757951345 
2.54650670507 0.985303742837 1.6119382741 
2.74393888454 0.965299470919 1.15285657131 
2.93902740408 0.819197771534 1.57595113692 
2.80410656823 0.378039264877 1.27226073391 
2.7312565545 0.898888562996 1.20421857762 
2.64563569939 0.955511700831 1.78991607245 
2.66562682263 1.13201524504 1.18784641517 
2.78246965467 0.925328737022 1.38712653857 
2.73789934878 0.423568353046 0.83307917496 
2.57491764818 0.969688498124 1.45166252204 
2.64049844856 1.18798494496 1.15651338045 
2.73666307574 1.01747826026 1.51576986667 
2.75668911465 0.973362967782 1.64433994264 
2.93048456156 1.27319453784 1.16971410305 
mumagentf 1000
2.6072285721 0.517872744045 1.46104233733 2.39284492359 3.69736934124 1.60179701724 3.16778889903 2.77545429406 1.17355966418 
0 
2.72115624279 0.46935615606 1.45908083073 2.361763738 3.46864056374 2.00866318344 3.27935310009 2.81024000053 1.26728397869 
0 
2.71434552909 0.392533249958 1.45945605283 2.37405042286 3.29678166238 1.9500784066 3.2612940882 2.75316385207 1.20394502936 
0 
2.9115160263 0.978126918424 1.42620442937 2.52957702826 3.26045200815 1.90378486164 3.30523879115 2.68998270622 1.34584598747 
0 
2.90682303609 1.071507363 1.35987963501 2.44167252182 3.08963656305 2.39995778514 3.2385067361 2.56712421041 1.24990506634 
0 
2.7716395167 1.14491897918 1.52713820777 2.06573361634 3.1277318814 1.82852375728 2.97675131055 2.66463490514 1.35439984795 
0 
2.95406574321 1.11389915796 1.53023215926 2.34898910912 2.8493369477 2.41463515443 3.23553671486 2.60061396979 1.38029403516 
0 
2.82495343736 1.00150413795 1.31478703863 2.22954689378 2.88164811677 1.75296006081 3.1415050104 2.54350498927 1.31416962141 
0 
2.94525217184 1.02353382233 1.29110871984 2.25989546466 2.76835651596 2.02661720347 3.11020733417 2.49878804535 1.4700137376 
0 
2.90949300224 0.961676421143 1.34454192095 2.13011794507 2.56557337286 1.91407297319 3.15290409529 2.46967753563 1.32686769545 
0 
2.94022974944 1.10761765455 1.26798359548 2.33295064074 2.79689706594 2.03431504562 3.12817758258 2.48972077035 1.41603707146 
0 
2.98589055656 1.01545060575 1.39347131213 2.3651150716 2.99948123937 2.42401134783 3.24053849436 2.58259555402 1.37226517273 
0 
2.91378024352 1.15928622665 1.43821774201 2.34387109973 2.84700742794 2.08925199522 3.14141519809 2.44542070795 1.36575670095 
0 
2.83248292526 1.19306584667 1.31689138149 2.44269737643 2.88269098746 2.4038395534 3.14021058198 2.52613423749 1.30458553341 
0 
2.80950758221 1.09330840049 1.21481406667 2.40796178835 2.99627694328 2.19637831636 3.2438643837 2.51349840522 1.64708967993 
0 
2.87375966225 0.838678793601 0.879584530947 2.21828913536 3.08976290224 1.54506313713 3.03865755995 2.63862386563 1.38086276821 
0 
2.88925367436 0.832542973177 0.918225731255 2.31578355617 2.5501422488 1.99736262306 3.10649162084 2.5956103288 1.34462720212 
0 
3.02730247341 0.940256000316 1.13528663634 2.18782643206 3.17613489352 2.21911157038 3.18850488058 2.78366717937 1.33849271857 
0 
3.00217091592 1.04066156793 1.09835613358 2.35021242848 3.22352853157 2.41637378673 3.10195302035 2.74173617805 1.36588070188 
0 
3.0443865956 0.910975068483 1.07976576759 2.40732428117 3.09875693051 2.14448324105 3.3195970625 2.76713353661 1.50806225424 
0 
3.03853950988 1.10094037148 0.98146879838 2.3559118756 2.77766841244 2.16010974784 3.16672839455 2.72930324474 1.43036315749 
0 
3.02174755039 0.956520125984 1.07230668461 2.31705305781 3.12926468295 2.18570350616 3.16241590416 2.7290581213 1.49680660959 
0 
2.9050115609 0.991714527373 0.997816565954 2.36359214914 2.95764714968 2.33351592143 3.29857974898 2.62112101914 1.47551032515 
0 
2.80850380369 1.02776689857 1.04547510628 2.33188126011 2.86071910568 2.33697914386 3.14568047664 2.65388554699 1.43526037467 
0 
2.92325271323 1.10576006369 1.19405175653 2.33252751439 3.04573239508 2.04080206059 3.04517872098 2.70784351723 1.41612474802 
0 
2.9075007922 1.06318924666 1.04312359074 2.31249618969 2.71908415876 2.16238495653 3.28081928269 2.56242999009 1.35919916836 
0 
2.90581373694 1.13979033876 1.06482298646 2.38439719573 2.96779788285 2.35525343578 3.30464571892 2.63414268273 1.53937681963 
0 
3.0030112763 1.07534503166 1.05145841618 2.53475079553 3.41832043191 2.15982530158 3.23111148179 2.56911097059 1.42809373513 
0 
2.99863289269 1.08217249103 1.01673992505 2.29567795665 3.0768974451 2.31819227273 3.08922469661 2.69337353748 1.32665183161 
0 
2.960779299 1.01513948825 1.12967612817 2.27018596836 3.45643455761 2.35276177612 3.08221300642 2.82270221776 1.54680237948 
0 
2.99655494558 1.00816507935 1.13999626766 2.2917350846 3.43006513025 2.02330294166 3.01399974595 2.80129261169 1.5706252578 
0 
2.82318033411 0.785044679706 1.24929447729 2.4049535263 3.34352532433 1.71121515635 3.43359238701 2.77221400636 1.16470292931 
0 
2.75848038173 1.05735347817 1.14271079645 2.34548813923 3.06014051111 2.16624895927 3.2087684039 2.70196131094 1.22829805309 
0 
2.70631528405 0.925414044205 1.16680658745 2.41672177607 3.024692812 1.9387111807 3.30662934203 2.73308441626 1.15757383361 
0 
3.0107348322 0.87522393999 1.38663937373 2.37616944032 2.94496842913 1.99637212287 3.48188084158 2.72336409095 1.37015859867 
0 
2.71502939981 0.752748290255 1.32094536074 2.33995321871 3.09616420325 2.24884665287 3.49206570834 2.68223249733 1.38528050957 
0 
2.74938205105 0.788152625745 1.45547227926 2.15400759876 3.26239372805 1.96887909879 3.36835202152 2.74455693291 1.43223743168 
0 
3.13712033806 1.01255235577 1.25428587202 2.27539190206 3.02517736827 1.94839769359 3.32637935534 2.70075619445 1.33036099983 
0 
3.10640931145 1.06449185359 1.27637869136 2.40444561675 3.20909207175 2.25692578399 3.37807349007 2.70986052336 1.36097634008 
0 
3.08708263638 0.993217611296 1.24902105732 2.19823693215 3.33163913722 1.51954248684 3.2912673387 2.60414002108 1.35777313133 
0 
3.18054065852 1.04068362663 1.34514427177 2.06680659708 2.62766009547 2.01771866687 3.12179003724 2.46978431164 1.13214509343 
0 
3.11910624982 1.09202954142 1.33606431127 2.18425401352 3.0093877846 1.49706777957 3.31014623029 2.64830576817 1.12481308004 
0 
3.0087759811 1.17078579393 1.40279038734 2.11631655973 2.81808820363 1.78040192553 3.20527397973 2.47200149207 1.27374441031 
0 
3.09030922222 1.18581596794 1.44356556106 2.28289034967 2.86650459143 2.47801653684 3.23459321376 2.55279948064 1.24252009462 
0 
